"","Entity","Code","Year","Fossil_Fuels","Renewables","Income_Group","Net_Zero_Targets"
"4384","Sweden","SWE",2021,1.7813482,67.3827,"High-income countries","In law"
"4385","Sweden","SWE",2022,1.664259,68.3213,"High-income countries","In law"
"4386","Sweden","SWE",2023,1.3999038,69.47849,"High-income countries","In law"
"4387","Sweden","SWE",2024,1.3484577,69.454254,"High-income countries","In law"
"4388","Switzerland","CHE",2000,3.0096793,56.987293,"High-income countries","In law"
"4389","Switzerland","CHE",2001,2.8712173,59.39479,"High-income countries","In law"
"4390","Switzerland","CHE",2002,3.1799417,55.190334,"High-income countries","In law"
"4391","Switzerland","CHE",2003,3.2598717,54.667896,"High-income countries","In law"
"4392","Switzerland","CHE",2004,3.3662128,54.423046,"High-income countries","In law"
"4393","Switzerland","CHE",2005,3.7543254,55.865055,"High-income countries","In law"
"4394","Switzerland","CHE",2006,3.508772,51.71415,"High-income countries","In law"
"4395","Switzerland","CHE",2007,3.0558481,54.914948,"High-income countries","In law"
"4396","Switzerland","CHE",2008,2.99821,55.683178,"High-income countries","In law"
"4397","Switzerland","CHE",2009,2.9248538,55.54222,"High-income countries","In law"
"4398","Switzerland","CHE",2010,3.39137,56.729748,"High-income countries","In law"
"4399","Switzerland","CHE",2011,3.4192114,54.103054,"High-income countries","In law"
"4400","Switzerland","CHE",2012,3.1704097,59.489212,"High-income countries","In law"
"4401","Switzerland","CHE",2013,2.9553063,59.20803,"High-income countries","In law"
"4402","Switzerland","CHE",2014,2.6398401,58.033672,"High-income countries","In law"
"4403","Switzerland","CHE",2015,2.815196,62.23702,"High-income countries","In law"
"4404","Switzerland","CHE",2016,3.5024552,61.882164,"High-income countries","In law"
"4405","Switzerland","CHE",2017,3.3416457,62.776386,"High-income countries","In law"
"4406","Switzerland","CHE",2018,2.866194,58.651382,"High-income countries","In law"
"4407","Switzerland","CHE",2019,2.692362,59.869633,"High-income countries","In law"
"4408","Switzerland","CHE",2020,2.7303257,62.19886,"High-income countries","In law"
"4409","Switzerland","CHE",2021,2.726264,66.58741,"High-income countries","In law"
"4410","Switzerland","CHE",2022,2.5757332,58.302288,"High-income countries","In law"
"4411","Switzerland","CHE",2023,2.6192172,62.704624,"High-income countries","In law"
"4412","Switzerland","CHE",2024,2.287457,67.21311,"High-income countries","In law"
"4413","Tajikistan","TJK",2000,1.5449438,98.45506,"Low-income countries","In policy document"
"4414","Tajikistan","TJK",2001,1.2508687,98.74913,"Low-income countries","In policy document"
"4415","Tajikistan","TJK",2002,0.9150327,99.08497,"Low-income countries","In policy document"
"4416","Tajikistan","TJK",2003,1.029679,98.97032,"Low-income countries","In policy document"
"4417","Tajikistan","TJK",2004,0.9096423,99.09036,"Low-income countries","In policy document"
"4418","Tajikistan","TJK",2005,0.702165,99.29783,"Low-income countries","In policy document"
"4419","Tajikistan","TJK",2006,1.3585352,98.641464,"Low-income countries","In policy document"
"4420","Tajikistan","TJK",2007,2.1726701,97.82733,"Low-income countries","In policy document"
"4421","Tajikistan","TJK",2008,2.1671827,97.83282,"Low-income countries","In policy document"
"4422","Tajikistan","TJK",2009,1.3647642,98.63523,"Low-income countries","In policy document"
"4423","Tajikistan","TJK",2010,0.24330899,99.75668,"Low-income countries","In policy document"
"4424","Tajikistan","TJK",2011,0.24630542,99.7537,"Low-income countries","In policy document"
"4425","Tajikistan","TJK",2012,0.41249266,99.58751,"Low-income countries","In policy document"
"4426","Tajikistan","TJK",2013,0.2337814,99.76621,"Low-income countries","In policy document"
"4427","Tajikistan","TJK",2014,0.990099,99.0099,"Lower-middle-income countries","In policy document"
"4428","Tajikistan","TJK",2015,0.93240094,99.0676,"Lower-middle-income countries","In policy document"
"4429","Tajikistan","TJK",2016,3.538283,96.461716,"Lower-middle-income countries","In policy document"
"4430","Tajikistan","TJK",2017,5.411375,94.588615,"Low-income countries","In policy document"
"4431","Tajikistan","TJK",2018,6.838906,93.161095,"Low-income countries","In policy document"
"4432","Tajikistan","TJK",2019,8.540076,91.45993,"Low-income countries","In policy document"
"4433","Tajikistan","TJK",2020,9.900497,90.0995,"Lower-middle-income countries","In policy document"
"4434","Tajikistan","TJK",2021,9.942085,90.057915,"Lower-middle-income countries","In policy document"
"4435","Tajikistan","TJK",2022,7.305724,92.694275,"Lower-middle-income countries","In policy document"
"4436","Tajikistan","TJK",2023,7.4074073,92.59259,"Lower-middle-income countries","In policy document"
"4437","Tajikistan","TJK",2024,10.659,89.341,"Lower-middle-income countries","In policy document"
"4438","Tanzania","TZA",2000,13.6,86.4,"Low-income countries","Proposed / in discussion"
"4439","Tanzania","TZA",2001,5.3003535,94.69965,"Low-income countries","Proposed / in discussion"
"4440","Tanzania","TZA",2002,4.4982696,95.501724,"Low-income countries","Proposed / in discussion"
"4441","Tanzania","TZA",2003,4.0590405,95.940956,"Low-income countries","Proposed / in discussion"
"4442","Tanzania","TZA",2004,21.072798,78.9272,"Low-income countries","Proposed / in discussion"
"4443","Tanzania","TZA",2005,50,50,"Low-income countries","Proposed / in discussion"
"4444","Tanzania","TZA",2006,57.264957,42.735043,"Low-income countries","Proposed / in discussion"
"4445","Tanzania","TZA",2007,39.150944,60.849056,"Low-income countries","Proposed / in discussion"
"4446","Tanzania","TZA",2008,39.101124,60.89888,"Low-income countries","Proposed / in discussion"
"4447","Tanzania","TZA",2009,43.749996,56.25,"Low-income countries","Proposed / in discussion"
"4448","Tanzania","TZA",2010,47.8424,52.1576,"Low-income countries","Proposed / in discussion"
"4449","Tanzania","TZA",2011,59.96131,40.03868,"Low-income countries","Proposed / in discussion"
"4450","Tanzania","TZA",2012,67.5485,32.4515,"Low-income countries","Proposed / in discussion"
"4451","Tanzania","TZA",2013,69.94992,30.050083,"Low-income countries","Proposed / in discussion"
"4452","Tanzania","TZA",2014,57.34824,42.651756,"Low-income countries","Proposed / in discussion"
"4453","Tanzania","TZA",2015,66.46248,33.537518,"Low-income countries","Proposed / in discussion"
"4454","Tanzania","TZA",2016,63.78299,36.217007,"Low-income countries","Proposed / in discussion"
"4455","Tanzania","TZA",2017,65.20509,34.794907,"Low-income countries","Proposed / in discussion"
"4456","Tanzania","TZA",2018,68.26265,31.737345,"Low-income countries","Proposed / in discussion"
"4457","Tanzania","TZA",2019,66.795364,33.20463,"Lower-middle-income countries","Proposed / in discussion"
"4458","Tanzania","TZA",2020,58.620693,41.37931,"Lower-middle-income countries","Proposed / in discussion"
"4459","Tanzania","TZA",2021,63.12139,36.878616,"Lower-middle-income countries","Proposed / in discussion"
"4460","Tanzania","TZA",2022,69.64657,30.353432,"Lower-middle-income countries","Proposed / in discussion"
"4461","Tanzania","TZA",2023,74.49909,25.500912,"Lower-middle-income countries","Proposed / in discussion"
"4462","Thailand","THA",1987,85.787056,14.21294,"Lower-middle-income countries","In policy document"
"4463","Thailand","THA",1988,88.435715,11.564287,"Lower-middle-income countries","In policy document"
"4464","Thailand","THA",1989,85.18533,14.814671,"Lower-middle-income countries","In policy document"
"4465","Thailand","THA",1990,88.83509,11.164903,"Lower-middle-income countries","In policy document"
"4466","Thailand","THA",1991,90.951744,9.048247,"Lower-middle-income countries","In policy document"
"4467","Thailand","THA",1992,92.67064,7.3293643,"Lower-middle-income countries","In policy document"
"4468","Thailand","THA",1993,94.24995,5.750053,"Lower-middle-income countries","In policy document"
"4469","Thailand","THA",1994,93.735275,6.264716,"Lower-middle-income countries","In policy document"
"4470","Thailand","THA",1995,91.55254,8.447449,"Lower-middle-income countries","In policy document"
"4471","Thailand","THA",1996,91.46801,8.531997,"Lower-middle-income countries","In policy document"
"4472","Thailand","THA",1997,92.06247,7.9380517,"Lower-middle-income countries","In policy document"
"4473","Thailand","THA",1998,93.970566,6.029433,"Lower-middle-income countries","In policy document"
"4474","Thailand","THA",1999,95.686905,4.2754407,"Lower-middle-income countries","In policy document"
"4475","Thailand","THA",2000,93.27889,6.721106,"Lower-middle-income countries","In policy document"
"4476","Thailand","THA",2001,93.27656,6.7234383,"Lower-middle-income countries","In policy document"
"4477","Thailand","THA",2002,92.511986,7.4880114,"Lower-middle-income countries","In policy document"
"4478","Thailand","THA",2003,92.72037,7.279627,"Lower-middle-income countries","In policy document"
"4479","Thailand","THA",2004,93.7646,6.2353983,"Lower-middle-income countries","In policy document"
"4480","Thailand","THA",2005,94.22679,5.773212,"Lower-middle-income countries","In policy document"
"4481","Thailand","THA",2006,92.70361,7.296388,"Lower-middle-income countries","In policy document"
"4482","Thailand","THA",2007,92.68926,7.310742,"Lower-middle-income countries","In policy document"
"4483","Thailand","THA",2008,93.722496,6.2775025,"Lower-middle-income countries","In policy document"
"4484","Thailand","THA",2009,93.65319,6.346813,"Lower-middle-income countries","In policy document"
"4485","Thailand","THA",2010,94.43422,5.56578,"Upper-middle-income countries","In policy document"
"4486","Thailand","THA",2011,92.17221,7.8277884,"Upper-middle-income countries","In policy document"
"4487","Thailand","THA",2012,91.92116,8.078835,"Upper-middle-income countries","In policy document"
"4488","Thailand","THA",2013,92.49882,7.501186,"Upper-middle-income countries","In policy document"
"4489","Thailand","THA",2014,91.82206,8.177947,"Upper-middle-income countries","In policy document"
"4490","Thailand","THA",2015,92.23416,7.765844,"Upper-middle-income countries","In policy document"
"4491","Thailand","THA",2016,91.06328,8.936714,"Upper-middle-income countries","In policy document"
"4492","Thailand","THA",2017,88.89267,11.107339,"Upper-middle-income countries","In policy document"
"4493","Thailand","THA",2018,85.64357,14.356437,"Upper-middle-income countries","In policy document"
"4494","Thailand","THA",2019,85.13753,14.8624735,"Upper-middle-income countries","In policy document"
"4495","Thailand","THA",2020,85.78876,14.211243,"Upper-middle-income countries","In policy document"
"4496","Thailand","THA",2021,84.99093,15.009072,"Upper-middle-income countries","In policy document"
"4497","Thailand","THA",2022,84.210236,15.789765,"Upper-middle-income countries","In policy document"
"4498","Thailand","THA",2023,84.37188,15.628117,"Upper-middle-income countries","In policy document"
"4499","Thailand","THA",2024,85.14156,14.858431,"Upper-middle-income countries","In policy document"
"4500","Togo","TGO",2000,44.444443,55.555553,"Low-income countries","Proposed / in discussion"
"4501","Togo","TGO",2001,61.538464,38.46154,"Low-income countries","Proposed / in discussion"
"4502","Togo","TGO",2002,43.75,56.250004,"Low-income countries","Proposed / in discussion"
"4503","Togo","TGO",2003,33.333332,66.666664,"Low-income countries","Proposed / in discussion"
"4504","Togo","TGO",2004,57.894737,42.105263,"Low-income countries","Proposed / in discussion"
"4505","Togo","TGO",2005,63.157894,36.842106,"Low-income countries","Proposed / in discussion"
"4506","Togo","TGO",2006,59.090908,40.909092,"Low-income countries","Proposed / in discussion"
"4507","Togo","TGO",2007,47.368423,52.63158,"Low-income countries","Proposed / in discussion"
"4508","Togo","TGO",2008,30.769232,69.230774,"Low-income countries","Proposed / in discussion"
"4509","Togo","TGO",2009,26.666664,73.33333,"Low-income countries","Proposed / in discussion"
"4510","Togo","TGO",2010,59.090908,40.909092,"Low-income countries","Proposed / in discussion"
"4511","Togo","TGO",2011,52.380955,47.61905,"Low-income countries","Proposed / in discussion"
"4512","Togo","TGO",2012,71.875,28.125002,"Low-income countries","Proposed / in discussion"
"4513","Togo","TGO",2013,87.5,12.5,"Low-income countries","Proposed / in discussion"
"4514","Togo","TGO",2014,65.71429,34.285713,"Low-income countries","Proposed / in discussion"
"4515","Togo","TGO",2015,86.36363,13.636363,"Low-income countries","Proposed / in discussion"
"4516","Togo","TGO",2016,78.723404,21.276596,"Low-income countries","Proposed / in discussion"
"4517","Togo","TGO",2017,74.07407,25.925924,"Low-income countries","Proposed / in discussion"
"4518","Togo","TGO",2018,64.99999,34.999996,"Low-income countries","Proposed / in discussion"
"4519","Togo","TGO",2019,78.68852,21.311474,"Low-income countries","Proposed / in discussion"
"4520","Togo","TGO",2020,85.245895,14.754099,"Low-income countries","Proposed / in discussion"
"4521","Togo","TGO",2021,77.46479,22.535212,"Low-income countries","Proposed / in discussion"
"4522","Togo","TGO",2022,80.00001,20.000002,"Low-income countries","Proposed / in discussion"
"4523","Togo","TGO",2023,79.347824,20.652174,"Low-income countries","Proposed / in discussion"
"4524","Tonga","TON",2000,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4525","Tonga","TON",2001,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4526","Tonga","TON",2002,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4527","Tonga","TON",2003,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4528","Tonga","TON",2004,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4529","Tonga","TON",2005,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4530","Tonga","TON",2006,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4531","Tonga","TON",2007,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4532","Tonga","TON",2008,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4533","Tonga","TON",2009,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4534","Tonga","TON",2010,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4535","Tonga","TON",2011,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4536","Tonga","TON",2012,100,0,"Upper-middle-income countries","Proposed / in discussion"
"4537","Tonga","TON",2013,100,0,"Upper-middle-income countries","Proposed / in discussion"
"4538","Tonga","TON",2014,100,0,"Upper-middle-income countries","Proposed / in discussion"
"4539","Tonga","TON",2015,100,0,"Lower-middle-income countries","Proposed / in discussion"
"4540","Tonga","TON",2016,100,0,"Upper-middle-income countries","Proposed / in discussion"
"4541","Tonga","TON",2017,85.71429,14.285714,"Upper-middle-income countries","Proposed / in discussion"
"4542","Tonga","TON",2018,85.71429,14.285714,"Upper-middle-income countries","Proposed / in discussion"
"4543","Tonga","TON",2019,85.71429,14.285714,"Upper-middle-income countries","Proposed / in discussion"
"4544","Tonga","TON",2020,85.71429,14.285714,"Upper-middle-income countries","Proposed / in discussion"
"4545","Tonga","TON",2021,85.71429,14.285714,"Upper-middle-income countries","Proposed / in discussion"
"4546","Tonga","TON",2022,87.5,12.5,"Upper-middle-income countries","Proposed / in discussion"
"4547","Tonga","TON",2023,85.71429,14.285714,"Upper-middle-income countries","Proposed / in discussion"
"4548","Trinidad and Tobago","TTO",2000,99.6337,0.36630034,"Upper-middle-income countries","Proposed / in discussion"
"4549","Trinidad and Tobago","TTO",2001,99.46809,0.5319149,"Upper-middle-income countries","Proposed / in discussion"
"4550","Trinidad and Tobago","TTO",2002,99.46809,0.5319149,"Upper-middle-income countries","Proposed / in discussion"
"4551","Trinidad and Tobago","TTO",2003,99.84472,0.1552795,"Upper-middle-income countries","Proposed / in discussion"
"4552","Trinidad and Tobago","TTO",2004,99.68896,0.31104198,"Upper-middle-income countries","Proposed / in discussion"
"4553","Trinidad and Tobago","TTO",2005,99.71631,0.28368792,"Upper-middle-income countries","Proposed / in discussion"
"4554","Trinidad and Tobago","TTO",2006,99.58159,0.41841003,"High-income countries","Proposed / in discussion"
"4555","Trinidad and Tobago","TTO",2007,99.739586,0.26041666,"High-income countries","Proposed / in discussion"
"4556","Trinidad and Tobago","TTO",2008,99.741264,0.2587322,"High-income countries","Proposed / in discussion"
"4557","Trinidad and Tobago","TTO",2009,99.744896,0.25510204,"High-income countries","Proposed / in discussion"
"4558","Trinidad and Tobago","TTO",2010,100,0,"High-income countries","Proposed / in discussion"
"4559","Trinidad and Tobago","TTO",2011,100,0,"High-income countries","Proposed / in discussion"
"4560","Trinidad and Tobago","TTO",2012,100,0,"High-income countries","Proposed / in discussion"
"4561","Trinidad and Tobago","TTO",2013,100,0,"High-income countries","Proposed / in discussion"
"4562","Trinidad and Tobago","TTO",2014,100,0,"High-income countries","Proposed / in discussion"
"4563","Trinidad and Tobago","TTO",2015,99.895515,0.10449321,"High-income countries","Proposed / in discussion"
"4564","Trinidad and Tobago","TTO",2016,99.89384,0.10615711,"High-income countries","Proposed / in discussion"
"4565","Trinidad and Tobago","TTO",2017,99.89271,0.10729614,"High-income countries","Proposed / in discussion"
"4566","Trinidad and Tobago","TTO",2018,99.89166,0.108342364,"High-income countries","Proposed / in discussion"
"4567","Trinidad and Tobago","TTO",2019,99.891304,0.10869565,"High-income countries","Proposed / in discussion"
"4568","Trinidad and Tobago","TTO",2020,99.89166,0.108342364,"High-income countries","Proposed / in discussion"
"4569","Trinidad and Tobago","TTO",2021,99.89212,0.107874855,"High-income countries","Proposed / in discussion"
"4570","Trinidad and Tobago","TTO",2022,99.89474,0.10526316,"High-income countries","Proposed / in discussion"
"4571","Trinidad and Tobago","TTO",2023,99.89474,0.10526316,"High-income countries","Proposed / in discussion"
"4572","Tunisia","TUN",2000,99.24457,0.7554296,"Lower-middle-income countries","In policy document"
"4573","Tunisia","TUN",2001,99.38489,0.6151142,"Lower-middle-income countries","In policy document"
"4574","Tunisia","TUN",2002,99.23986,0.7601352,"Lower-middle-income countries","In policy document"
"4575","Tunisia","TUN",2003,98.315605,1.6843972,"Lower-middle-income countries","In policy document"
"4576","Tunisia","TUN",2004,98.40737,1.5926236,"Lower-middle-income countries","In policy document"
"4577","Tunisia","TUN",2005,98.57819,1.421801,"Lower-middle-income countries","In policy document"
"4578","Tunisia","TUN",2006,99.005356,0.9946442,"Lower-middle-income countries","In policy document"
"4579","Tunisia","TUN",2007,99.34498,0.65502185,"Lower-middle-income countries","In policy document"
"4580","Tunisia","TUN",2008,99.51288,0.48712596,"Lower-middle-income countries","In policy document"
"4581","Tunisia","TUN",2009,98.82044,1.1795545,"Lower-middle-income countries","In policy document"
"4582","Tunisia","TUN",2010,98.804276,1.1957206,"Upper-middle-income countries","In policy document"
"4583","Tunisia","TUN",2011,99.0184,0.9815951,"Upper-middle-income countries","In policy document"
"4584","Tunisia","TUN",2012,98.26234,1.7376682,"Upper-middle-income countries","In policy document"
"4585","Tunisia","TUN",2013,97.62955,2.3704522,"Upper-middle-income countries","In policy document"
"4586","Tunisia","TUN",2014,96.889824,3.110174,"Upper-middle-income countries","In policy document"
"4587","Tunisia","TUN",2015,97.02259,2.9774127,"Lower-middle-income countries","In policy document"
"4588","Tunisia","TUN",2016,96.790634,3.2093735,"Lower-middle-income countries","In policy document"
"4589","Tunisia","TUN",2017,97.08455,2.915452,"Lower-middle-income countries","In policy document"
"4590","Tunisia","TUN",2018,97.37094,2.6290631,"Lower-middle-income countries","In policy document"
"4591","Tunisia","TUN",2019,96.866486,3.133515,"Lower-middle-income countries","In policy document"
"4592","Tunisia","TUN",2020,96.86623,3.13377,"Lower-middle-income countries","In policy document"
"4593","Tunisia","TUN",2021,96.89497,3.105023,"Lower-middle-income countries","In policy document"
"4594","Tunisia","TUN",2022,96.964035,3.0359645,"Lower-middle-income countries","In policy document"
"4595","Tunisia","TUN",2023,96.05448,3.945514,"Lower-middle-income countries","In policy document"
"4596","Tunisia","TUN",2024,96.015366,3.9846375,"Lower-middle-income countries","In policy document"
"4597","Turkey","TUR",1987,57.892944,42.10705,"Lower-middle-income countries","In policy document"
"4598","Turkey","TUR",1988,39.60723,60.392765,"Lower-middle-income countries","In policy document"
"4599","Turkey","TUR",1989,65.40912,34.590878,"Lower-middle-income countries","In policy document"
"4600","Turkey","TUR",1990,59.628086,40.371914,"Lower-middle-income countries","In policy document"
"4601","Turkey","TUR",1991,62.15139,37.848602,"Lower-middle-income countries","In policy document"
"4602","Turkey","TUR",1992,60.371197,39.628807,"Lower-middle-income countries","In policy document"
"4603","Turkey","TUR",1993,53.81385,46.186157,"Lower-middle-income countries","In policy document"
"4604","Turkey","TUR",1994,60.78131,39.21869,"Lower-middle-income countries","In policy document"
"4605","Turkey","TUR",1995,58.429962,41.570038,"Lower-middle-income countries","In policy document"
"4606","Turkey","TUR",1996,57.058514,42.941486,"Lower-middle-income countries","In policy document"
"4607","Turkey","TUR",1997,61.0939,38.906097,"Upper-middle-income countries","In policy document"
"4608","Turkey","TUR",1998,61.664566,38.335438,"Upper-middle-income countries","In policy document"
"4609","Turkey","TUR",1999,70.01889,29.981106,"Lower-middle-income countries","In policy document"
"4610","Turkey","TUR",2000,74.94775,25.05226,"Upper-middle-income countries","In policy document"
"4611","Turkey","TUR",2001,80.088356,19.91165,"Lower-middle-income countries","In policy document"
"4612","Turkey","TUR",2002,73.56375,26.436243,"Lower-middle-income countries","In policy document"
"4613","Turkey","TUR",2003,74.51627,25.483734,"Lower-middle-income countries","In policy document"
"4614","Turkey","TUR",2004,69.07513,30.924875,"Upper-middle-income countries","In policy document"
"4615","Turkey","TUR",2005,75.41298,24.58702,"Upper-middle-income countries","In policy document"
"4616","Turkey","TUR",2006,74.740425,25.259575,"Upper-middle-income countries","In policy document"
"4617","Turkey","TUR",2007,80.96282,19.037176,"Upper-middle-income countries","In policy document"
"4618","Turkey","TUR",2008,82.64859,17.351414,"Upper-middle-income countries","In policy document"
"4619","Turkey","TUR",2009,80.41682,19.583185,"Upper-middle-income countries","In policy document"
"4620","Turkey","TUR",2010,73.61493,26.385077,"Upper-middle-income countries","In policy document"
"4621","Turkey","TUR",2011,74.676315,25.323685,"Upper-middle-income countries","In policy document"
"4622","Turkey","TUR",2012,72.7713,27.228693,"Upper-middle-income countries","In policy document"
"4623","Turkey","TUR",2013,71.176346,28.823652,"Upper-middle-income countries","In policy document"
"4624","Turkey","TUR",2014,79.11491,20.885096,"Upper-middle-income countries","In policy document"
"4625","Turkey","TUR",2015,68.044464,31.955536,"Upper-middle-income countries","In policy document"
"4626","Turkey","TUR",2016,67.11371,32.8863,"Upper-middle-income countries","In policy document"
"4627","Turkey","TUR",2017,70.654915,29.345083,"Upper-middle-income countries","In policy document"
"4628","Turkey","TUR",2018,67.7428,32.257206,"Upper-middle-income countries","In policy document"
"4629","Turkey","TUR",2019,56.20295,43.79706,"Upper-middle-income countries","In policy document"
"4630","Turkey","TUR",2020,57.83775,42.16225,"Upper-middle-income countries","In policy document"
"4631","Turkey","TUR",2021,64.59985,35.400146,"Upper-middle-income countries","In policy document"
"4632","Turkey","TUR",2022,58.08897,41.911034,"Upper-middle-income countries","In policy document"
"4633","Turkey","TUR",2023,57.99118,42.008816,"Upper-middle-income countries","In policy document"
"4634","Turkey","TUR",2024,54.38427,45.61573,"Upper-middle-income countries","In policy document"
"4635","Turkmenistan","TKM",2000,100,0,"Lower-middle-income countries","In policy document"
"4636","Turkmenistan","TKM",2001,100,0,"Lower-middle-income countries","In policy document"
"4637","Turkmenistan","TKM",2002,100,0,"Lower-middle-income countries","In policy document"
"4638","Turkmenistan","TKM",2003,100,0,"Lower-middle-income countries","In policy document"
"4639","Turkmenistan","TKM",2004,100,0,"Lower-middle-income countries","In policy document"
"4640","Turkmenistan","TKM",2005,100,0,"Lower-middle-income countries","In policy document"
"4641","Turkmenistan","TKM",2006,100,0,"Lower-middle-income countries","In policy document"
"4642","Turkmenistan","TKM",2007,100,0,"Lower-middle-income countries","In policy document"
"4643","Turkmenistan","TKM",2008,100,0,"Lower-middle-income countries","In policy document"
"4644","Turkmenistan","TKM",2009,100,0,"Lower-middle-income countries","In policy document"
"4645","Turkmenistan","TKM",2010,100,0,"Lower-middle-income countries","In policy document"
"4646","Turkmenistan","TKM",2011,100,0,"Upper-middle-income countries","In policy document"
"4647","Turkmenistan","TKM",2012,100,0,"Upper-middle-income countries","In policy document"
"4648","Turkmenistan","TKM",2013,100,0,"Upper-middle-income countries","In policy document"
"4649","Turkmenistan","TKM",2014,100,0,"Upper-middle-income countries","In policy document"
"4650","Turkmenistan","TKM",2015,100,0,"Upper-middle-income countries","In policy document"
"4651","Turkmenistan","TKM",2016,100,0,"Upper-middle-income countries","In policy document"
"4652","Turkmenistan","TKM",2017,100,0,"Upper-middle-income countries","In policy document"
"4653","Turkmenistan","TKM",2018,100,0,"Upper-middle-income countries","In policy document"
"4654","Turkmenistan","TKM",2019,100,0,"Upper-middle-income countries","In policy document"
"4655","Turkmenistan","TKM",2020,100,0,"Upper-middle-income countries","In policy document"
"4656","Turkmenistan","TKM",2021,99.96479,0.03521127,"Upper-middle-income countries","In policy document"
"4657","Turkmenistan","TKM",2022,99.96933,0.030674847,"Upper-middle-income countries","In policy document"
"4658","Turkmenistan","TKM",2023,99.9704,0.029594554,"Upper-middle-income countries","In policy document"
"4659","Uganda","UGA",2000,0.6289308,99.37107,"Low-income countries","Proposed / in discussion"
"4660","Uganda","UGA",2001,0.6289308,99.37107,"Low-income countries","Proposed / in discussion"
"4661","Uganda","UGA",2002,0.5813953,99.4186,"Low-income countries","Proposed / in discussion"
"4662","Uganda","UGA",2003,0.5555556,99.44444,"Low-income countries","Proposed / in discussion"
"4663","Uganda","UGA",2004,0,100,"Low-income countries","Proposed / in discussion"
"4664","Uganda","UGA",2005,3.5714285,96.428566,"Low-income countries","Proposed / in discussion"
"4665","Uganda","UGA",2006,23.75,76.25,"Low-income countries","Proposed / in discussion"
"4666","Uganda","UGA",2007,27.000002,73,"Low-income countries","Proposed / in discussion"
"4667","Uganda","UGA",2008,25.751076,74.24893,"Low-income countries","Proposed / in discussion"
"4668","Uganda","UGA",2009,36.363636,63.63636,"Low-income countries","Proposed / in discussion"
"4669","Uganda","UGA",2010,40.51095,59.48905,"Low-income countries","Proposed / in discussion"
"4670","Uganda","UGA",2011,38.7218,61.278194,"Low-income countries","Proposed / in discussion"
"4671","Uganda","UGA",2012,9.999999,89.99999,"Low-income countries","Proposed / in discussion"
"4672","Uganda","UGA",2013,0,100,"Low-income countries","Proposed / in discussion"
"4673","Uganda","UGA",2014,2.786378,97.21362,"Low-income countries","Proposed / in discussion"
"4674","Uganda","UGA",2015,2.2535212,97.74648,"Low-income countries","Proposed / in discussion"
"4675","Uganda","UGA",2016,1.856764,98.143234,"Low-income countries","Proposed / in discussion"
"4676","Uganda","UGA",2017,1.8518518,98.14815,"Low-income countries","Proposed / in discussion"
"4677","Uganda","UGA",2018,7.209302,92.790695,"Low-income countries","Proposed / in discussion"
"4678","Uganda","UGA",2019,3.0567687,96.94324,"Low-income countries","Proposed / in discussion"
"4679","Uganda","UGA",2020,2.6086957,97.391304,"Low-income countries","Proposed / in discussion"
"4680","Uganda","UGA",2021,2.466793,97.5332,"Low-income countries","Proposed / in discussion"
"4681","Uganda","UGA",2022,2.6086957,97.391304,"Low-income countries","Proposed / in discussion"
"4682","Ukraine","UKR",1991,68.98572,4.1821427,"Lower-middle-income countries","In policy document"
"4683","Ukraine","UKR",1992,67.85461,3.1030953,"Lower-middle-income countries","In policy document"
"4684","Ukraine","UKR",1993,62.70747,4.7717843,"Lower-middle-income countries","In policy document"
"4685","Ukraine","UKR",1994,60.343815,5.935939,"Lower-middle-income countries","In policy document"
"4686","Ukraine","UKR",1995,58.83045,5.090555,"Lower-middle-income countries","In policy document"
"4687","Ukraine","UKR",1996,52.117035,4.684616,"Lower-middle-income countries","In policy document"
"4688","Ukraine","UKR",1997,50.156303,5.504075,"Lower-middle-income countries","In policy document"
"4689","Ukraine","UKR",1998,47.51053,9.080944,"Lower-middle-income countries","In policy document"
"4690","Ukraine","UKR",1999,49.94206,8.297601,"Low-income countries","In policy document"
"4691","Ukraine","UKR",2000,48.428772,6.5642457,"Low-income countries","In policy document"
"4692","Ukraine","UKR",2001,49.094055,6.9532604,"Low-income countries","In policy document"
"4693","Ukraine","UKR",2002,49.640865,5.5450206,"Lower-middle-income countries","In policy document"
"4694","Ukraine","UKR",2003,49.78403,5.133459,"Lower-middle-income countries","In policy document"
"4695","Ukraine","UKR",2004,45.845207,6.4569173,"Lower-middle-income countries","In policy document"
"4696","Ukraine","UKR",2005,45.726704,6.652717,"Lower-middle-income countries","In policy document"
"4697","Ukraine","UKR",2006,46.722794,6.6783743,"Lower-middle-income countries","In policy document"
"4698","Ukraine","UKR",2007,47.510826,5.335032,"Lower-middle-income countries","In policy document"
"4699","Ukraine","UKR",2008,47.211548,6.1377087,"Lower-middle-income countries","In policy document"
