Entity,Year,Code,Fossil_Fuels,Renewables,Income_Group,Target_Year,HasTarget,YearsToTarget,YearsToTarget_dec,Renewables_lag,YearsToTarget_dec_sq,Pred_Renewables
South Korea,1995,KOR,64.25457,0.47600058,High-income countries,2050,TRUE,55,5.5,0.4008217,30.25,0.06548161899023164
South Korea,1996,KOR,64.78496,0.40813407,High-income countries,2050,TRUE,54,5.4,0.47600058,29.160000000000004,-0.1957234364764151
South Korea,1997,KOR,66.534325,0.37682396,High-income countries,2050,TRUE,53,5.3,0.40813407,28.09,-0.13335286249036216
South Korea,1998,KOR,59.58935,0.617086,Upper-middle-income countries,2050,TRUE,52,5.2,0.37682396,27.040000000000003,0.5628458315081177
South Korea,1999,KOR,58.33052,0.55575603,Upper-middle-income countries,2050,TRUE,51,5.1,0.617086,26.009999999999998,0.6667763051164526
South Korea,2000,KOR,61.067307,0.50788707,Upper-middle-income countries,2050,TRUE,50,5,0.55575603,25,0.6364512582889139
South Korea,2001,KOR,63.027622,0.2929415,High-income countries,2050,TRUE,49,4.9,0.50788707,24.010000000000005,0.35987467751560676
South Korea,2002,KOR,63.094482,0.39274833,High-income countries,2050,TRUE,48,4.8,0.2929415,23.04,0.21513108463239394
South Korea,2003,KOR,61.244503,0.5620512,High-income countries,2050,TRUE,47,4.7,0.39274833,22.090000000000003,0.5770306090484416
South Korea,2004,KOR,63.216675,0.4988534,High-income countries,2050,TRUE,46,4.6,0.5620512,21.159999999999997,0.7365247206007073
South Korea,2005,KOR,61.267876,0.4205607,High-income countries,2050,TRUE,45,4.5,0.4988534,20.25,0.743910373448692
South Korea,2006,KOR,62.100796,0.42015433,High-income countries,2050,TRUE,44,4.4,0.4205607,19.360000000000003,0.7756255458858581
South Korea,2007,KOR,65.351074,0.47698417,High-income countries,2050,TRUE,43,4.3,0.42015433,18.49,0.35544298330085855
South Korea,2008,KOR,64.89008,0.5023927,High-income countries,2050,TRUE,42,4.2,0.47698417,17.64,0.8192510903834105
South Korea,2009,KOR,66.32114,0.54491127,High-income countries,2050,TRUE,41,4.1,0.5023927,16.81,0.9760068659820726
South Korea,2010,KOR,68.831566,0.6298219,High-income countries,2050,TRUE,40,4,0.54491127,16,0.7556062153759528
South Korea,2011,KOR,68.71237,0.74279803,High-income countries,2050,TRUE,39,3.9,0.6298219,15.209999999999999,0.4079260601467345
South Korea,2012,KOR,70.161896,0.8157147,High-income countries,2050,TRUE,38,3.8,0.74279803,14.44,0.7888726100407757
South Korea,2013,KOR,72.26018,0.99865013,High-income countries,2050,TRUE,37,3.7,0.8157147,13.690000000000001,0.9522129073594758
South Korea,2014,KOR,68.67019,1.259366,High-income countries,2050,TRUE,36,3.6,0.99865013,12.96,1.0272173233840176
South Korea,2015,KOR,67.1486,1.4513619,High-income countries,2050,TRUE,35,3.5,1.259366,12.25,1.4179360338863125
South Korea,2016,KOR,67.89248,1.6504588,High-income countries,2050,TRUE,34,3.4,1.4513619,11.559999999999999,1.3483809991979907
South Korea,2017,KOR,70.37526,1.9714482,High-income countries,2050,TRUE,33,3.3,1.6504588,10.889999999999999,1.2839907962634518
South Korea,2018,KOR,72.793045,2.3837214,High-income countries,2050,TRUE,32,3.2,1.9714482,10.240000000000002,1.6163915364174448
South Korea,2019,KOR,69.5092,2.8068886,High-income countries,2050,TRUE,31,3.1,2.3837214,9.610000000000001,1.9899009446498468
South Korea,2020,KOR,65.24467,3.4662952,High-income countries,2050,TRUE,30,3,2.8068886,9,4.047723411046329
South Korea,2021,KOR,66.08694,3.8773115,High-income countries,2050,TRUE,29,2.9,3.4662952,8.41,3.269826476293023
South Korea,2022,KOR,62.92988,4.3325253,High-income countries,2050,TRUE,28,2.8,3.8773115,7.839999999999999,3.889684108365961
South Korea,2023,KOR,61.771755,4.6598625,High-income countries,2050,TRUE,27,2.7,4.3325253,7.290000000000001,5.064433354396131
South Korea,2024,KOR,60.07588,4.748179,High-income countries,2050,TRUE,26,2.6,4.6598625,6.760000000000001,5.154940563467928
Spain,1986,ESP,49.101173,8.053716,,2050,TRUE,64,6.4,9.707282,40.96000000000001,
Spain,1987,ESP,47.228573,8.031701,High-income countries,2050,TRUE,63,6.3,8.053716,39.69,8.686940863922011
Spain,1988,ESP,37.02317,9.897842,High-income countries,2050,TRUE,62,6.2,8.031701,38.440000000000005,9.876574309507411
Spain,1989,ESP,47.708836,5.2383413,High-income countries,2050,TRUE,61,6.1,9.897842,37.209999999999994,9.852745375642982
Spain,1990,ESP,46.87748,6.8189745,High-income countries,2050,TRUE,60,6,5.2383413,36,7.080021804036036
Spain,1991,ESP,46.09915,7.060038,High-income countries,2050,TRUE,59,5.9,6.8189745,34.81,8.160288522827072
Spain,1992,ESP,51.879986,4.74343,High-income countries,2050,TRUE,58,5.8,7.060038,33.64,7.84226237114153
Spain,1993,ESP,47.659878,6.273599,High-income countries,2050,TRUE,57,5.7,4.74343,32.49,6.722702681988803
Spain,1994,ESP,47.331295,6.92714,High-income countries,2050,TRUE,56,5.6,6.273599,31.359999999999996,7.689944483925752
Spain,1995,ESP,51.63264,5.623783,High-income countries,2050,TRUE,55,5.5,6.92714,30.25,7.767220204655565
Spain,1996,ESP,43.663757,9.155758,High-income countries,2050,TRUE,54,5.4,5.623783,29.160000000000004,7.350159101571121
Spain,1997,ESP,51.21345,7.8966756,High-income countries,2050,TRUE,53,5.3,9.155758,28.09,9.43036082973332
Spain,1998,ESP,50.42143,7.5344834,High-income countries,2050,TRUE,52,5.2,7.8966756,27.040000000000003,8.794264719411963
Spain,1999,ESP,58.14813,5.3413296,High-income countries,2050,TRUE,51,5.1,7.5344834,26.009999999999998,7.582237245996154
Spain,2000,ESP,56.2285,6.59801,High-income countries,2050,TRUE,50,5,5.3413296,25,6.476970434904237
Spain,2001,ESP,51.512417,8.709262,High-income countries,2050,TRUE,49,4.9,6.59801,24.010000000000005,7.639311388964636
Spain,2002,ESP,59.905796,6.0164313,High-income countries,2050,TRUE,48,4.8,8.709262,23.04,8.348625315202293
Spain,2003,ESP,54.28294,9.206891,High-income countries,2050,TRUE,47,4.7,6.0164313,22.090000000000003,7.073743432443596
Spain,2004,ESP,58.880737,8.0197115,High-income countries,2050,TRUE,46,4.6,9.206891,21.159999999999997,9.147014748197535
Spain,2005,ESP,65.518555,6.4418535,High-income countries,2050,TRUE,45,4.5,8.0197115,20.25,7.502737679072427
Spain,2006,ESP,62.014954,7.9334793,High-income countries,2050,TRUE,44,4.4,6.4418535,19.360000000000003,6.882578880351178
Spain,2007,ESP,62.432922,8.869269,High-income countries,2050,TRUE,43,4.3,7.9334793,18.49,7.813236563094883
Spain,2008,ESP,60.902546,9.9720745,High-income countries,2050,TRUE,42,4.2,8.869269,17.64,9.013958960624471
Spain,2009,ESP,56.37039,12.912886,High-income countries,2050,TRUE,41,4.1,9.9720745,16.81,10.531124803491869
Spain,2010,ESP,46.353256,16.490276,High-income countries,2050,TRUE,40,4,12.912886,16,13.625073609212448
Spain,2011,ESP,50.17836,15.328785,High-income countries,2050,TRUE,39,3.9,16.490276,15.209999999999999,15.40041334855076
Spain,2012,ESP,49.501613999999996,15.917162,High-income countries,2050,TRUE,38,3.8,15.328785,14.44,15.074127443953373
Spain,2013,ESP,40.261494,19.290365,High-income countries,2050,TRUE,37,3.7,15.917162,13.690000000000001,16.722074303327037
Spain,2014,ESP,38.941116,19.445473,High-income countries,2050,TRUE,36,3.6,19.290365,12.96,18.867401762743206
Spain,2015,ESP,44.337406,16.977324,High-income countries,2050,TRUE,35,3.5,19.445473,12.25,18.50248017405411
Spain,2016,ESP,39.689693,18.117424,High-income countries,2050,TRUE,34,3.4,16.977324,11.559999999999999,17.050434903780683
Spain,2017,ESP,46.409428,15.319087,High-income countries,2050,TRUE,33,3.3,18.117424,10.889999999999999,17.246178772987584
Spain,2018,ESP,41.179073,17.922855,High-income countries,2050,TRUE,32,3.2,15.319087,10.240000000000002,16.08772584056274
Spain,2019,ESP,41.098625,17.063374,High-income countries,2050,TRUE,31,3.1,17.922855,9.610000000000001,17.721839633396662
Spain,2020,ESP,33.67634,21.929209,High-income countries,2050,TRUE,30,3,17.063374,9,19.167898187281622
Spain,2021,ESP,32.66482,22.27165,High-income countries,2050,TRUE,29,2.9,21.929209,8.41,21.595941744132034
Spain,2022,ESP,36.792618,20.876808,High-income countries,2050,TRUE,28,2.8,22.27165,7.839999999999999,21.450722136527133
Spain,2023,ESP,28.03745,24.822027,High-income countries,2050,TRUE,27,2.7,20.876808,7.290000000000001,22.042013264654642
Spain,2024,ESP,23.23906,25.862646,High-income countries,2050,TRUE,26,2.6,24.822027,6.760000000000001,25.03807865412922
Sri Lanka,2001,LKA,53.22339,16.752289,Lower-middle-income countries,2050,TRUE,49,4.9,16.822605,24.010000000000005,16.660991989569727
Sri Lanka,2002,LKA,61.095097,13.979145,Lower-middle-income countries,2050,TRUE,48,4.8,16.752289,23.04,15.853341543769794
Sri Lanka,2003,LKA,56.48755,16.627981,Lower-middle-income countries,2050,TRUE,47,4.7,13.979145,22.090000000000003,14.42096606745099
Sri Lanka,2004,LKA,63.288006,15.216132,Lower-middle-income countries,2050,TRUE,46,4.6,16.627981,21.159999999999997,15.888466057662136
Sri Lanka,2005,LKA,60.726444,15.24355,Lower-middle-income countries,2050,TRUE,45,4.5,15.216132,20.25,14.986580468548038
Sri Lanka,2006,LKA,50.795334,18.984407,Lower-middle-income countries,2050,TRUE,44,4.4,15.24355,19.360000000000003,16.151917609502643
Sri Lanka,2007,LKA,59.878418,15.796608,Lower-middle-income countries,2050,TRUE,43,4.3,18.984407,18.49,17.848036251908923
Sri Lanka,2008,LKA,58.12311,17.441853,Lower-middle-income countries,2050,TRUE,42,4.2,15.796608,17.64,16.106614684117297
Sri Lanka,2009,LKA,60.4251,16.162016,Lower-middle-income countries,2050,TRUE,41,4.1,17.441853,16.81,17.342216955663265
Sri Lanka,2010,LKA,46.59197,21.793499,Lower-middle-income countries,2050,TRUE,40,4,16.162016,16,17.777094275163854
Sri Lanka,2011,LKA,58.83882,16.357983,Lower-middle-income countries,2050,TRUE,39,3.9,21.793499,15.209999999999999,20.201532319246596
Sri Lanka,2012,LKA,70.6531,11.61024,Lower-middle-income countries,2050,TRUE,38,3.8,16.357983,14.44,15.575540590256196
Sri Lanka,2013,LKA,39.849625,23.640152,Lower-middle-income countries,2050,TRUE,37,3.7,11.61024,13.690000000000001,15.506344932918832
Sri Lanka,2014,LKA,60.691322,14.695231,Lower-middle-income countries,2050,TRUE,36,3.6,23.640152,12.96,21.69699496620084
Sri Lanka,2015,LKA,51.28788,18.06865,Lower-middle-income countries,2050,TRUE,35,3.5,14.695231,12.25,16.244674673138256
Sri Lanka,2016,LKA,67.10987,11.919874,Lower-middle-income countries,2050,TRUE,34,3.4,18.06865,11.559999999999999,16.980571597977303
Sri Lanka,2017,LKA,69.01882,11.102259,Lower-middle-income countries,2050,TRUE,33,3.3,11.919874,10.889999999999999,12.409390382743954
Sri Lanka,2018,LKA,56.164387,16.0293,Upper-middle-income countries,2050,TRUE,32,3.2,11.102259,10.240000000000002,13.09295797662646
Sri Lanka,2019,LKA,66.26651,12.824314,Lower-middle-income countries,2050,TRUE,31,3.1,16.0293,9.610000000000001,15.727593782174402
Sri Lanka,2020,LKA,64.46331,14.88963,Lower-middle-income countries,2050,TRUE,30,3,12.824314,9,14.93547481033773
Sri Lanka,2021,LKA,50.62857,21.004633,Lower-middle-income countries,2050,TRUE,29,2.9,14.88963,8.41,16.610322885823226
Sri Lanka,2022,LKA,62.945915,23.448969,Lower-middle-income countries,2050,TRUE,28,2.8,21.004633,7.839999999999999,19.810040855566683
Sri Lanka,2023,LKA,50.117683,20.968931,Lower-middle-income countries,2050,TRUE,27,2.7,23.448969,7.290000000000001,23.561331480155804
Sri Lanka,2024,LKA,40.436127,23.249748,Lower-middle-income countries,2050,TRUE,26,2.6,20.968931,6.760000000000001,22.418396843477126
Sweden,1991,SWE,3.4700959,28.99599,High-income countries,2045,TRUE,54,5.4,33.0941,29.160000000000004,33.962340976026994
Sweden,1992,SWE,4.1252656,33.494484,High-income countries,2045,TRUE,53,5.3,28.99599,28.09,31.02804171241135
Sweden,1993,SWE,4.8120613,34.015804,High-income countries,2045,TRUE,52,5.2,33.494484,27.040000000000003,34.32470710187402
Sweden,1994,SWE,5.704275,26.996574,High-income countries,2045,TRUE,51,5.1,34.015804,26.009999999999998,34.446103333672724
Sweden,1995,SWE,5.2603183,30.273647,High-income countries,2045,TRUE,50,5,26.996574,25,29.47337366776502
Sweden,1996,SWE,8.776048,23.688955,High-income countries,2045,TRUE,49,4.9,30.273647,24.010000000000005,31.219841836601677
Sweden,1997,SWE,4.8589234,30.620182,High-income countries,2045,TRUE,48,4.8,23.688955,23.04,27.153671685722546
Sweden,1998,SWE,4.477612,31.588509,High-income countries,2045,TRUE,47,4.7,30.620182,22.090000000000003,32.36414820634248
Sweden,1999,SWE,4.456213,31.010633,High-income countries,2045,TRUE,46,4.6,31.588509,21.159999999999997,32.86918062454875
Sweden,2000,SWE,3.2844455,36.65572,High-income countries,2045,TRUE,45,4.5,31.010633,20.25,32.85089248861547
Sweden,2001,SWE,3.8180692,34.202785,High-income countries,2045,TRUE,44,4.4,36.65572,19.360000000000003,36.65134417569567
Sweden,2002,SWE,5.0715747,31.103418,High-income countries,2045,TRUE,43,4.3,34.202785,18.49,34.78054203313217
Sweden,2003,SWE,6.8247285,27.30538,High-income countries,2045,TRUE,42,4.2,31.103418,17.64,32.488000212694175
Sweden,2004,SWE,3.8862495,29.336147,High-income countries,2045,TRUE,41,4.1,27.30538,16.81,30.277386816789566
Sweden,2005,SWE,3.0058098,33.911415,High-income countries,2045,TRUE,40,4,29.336147,16,31.68436489314214
Sweden,2006,SWE,3.6571746,31.833075,High-income countries,2045,TRUE,39,3.9,33.911415,15.209999999999999,35.078451711605084
Sweden,2007,SWE,2.9700308,34.159508,High-income countries,2045,TRUE,38,3.8,31.833075,14.44,33.550737771134465
Sweden,2008,SWE,3.0687125,36.04815,High-income countries,2045,TRUE,37,3.7,34.159508,13.690000000000001,35.59037734533099
Sweden,2009,SWE,3.3821373,38.65646,High-income countries,2045,TRUE,36,3.6,36.04815,12.96,37.19565147346917
Sweden,2010,SWE,5.7460423,37.370335,High-income countries,2045,TRUE,35,3.5,38.65646,12.25,38.8333855986503
Sweden,2011,SWE,3.8062282,38.675858,High-income countries,2045,TRUE,34,3.4,37.370335,11.559999999999999,37.67833933263713
Sweden,2012,SWE,2.4573421,42.3462,High-income countries,2045,TRUE,33,3.3,38.675858,10.889999999999999,39.19082726208508
Sweden,2013,SWE,2.5354507,38.2202,High-income countries,2045,TRUE,32,3.2,42.3462,10.240000000000002,42.137991156750864
Sweden,2014,SWE,1.908049,39.70318,High-income countries,2045,TRUE,31,3.1,38.2202,9.610000000000001,38.82373866091315
Sweden,2015,SWE,1.9444445,45.535107000000004,High-income countries,2045,TRUE,30,3,39.70318,9,39.93931833032003
Sweden,2016,SWE,2.3478093,40.905605,High-income countries,2045,TRUE,29,2.9,45.535107000000004,8.41,43.95680685429781
Sweden,2017,SWE,2.1128905,41.625465,High-income countries,2045,TRUE,28,2.8,40.905605,7.839999999999999,40.68772218677975
Sweden,2018,SWE,2.2404506,41.606827,High-income countries,2045,TRUE,27,2.7,41.625465,7.290000000000001,41.53119701013623
Sweden,2019,SWE,1.989075,43.746517,High-income countries,2045,TRUE,26,2.6,41.606827,6.760000000000001,41.29630396243566
Sweden,2020,SWE,1.4898034,51.05583,High-income countries,2045,TRUE,25,2.5,43.746517,6.25,44.21740755691967
Sweden,2021,SWE,1.7813482,50.009987,High-income countries,2045,TRUE,24,2.4,51.05583,5.76,48.27323011980073
Sweden,2022,SWE,1.664259,52.433502,High-income countries,2045,TRUE,23,2.3,50.009987,5.289999999999999,47.54644465655852
Sweden,2023,SWE,1.3999038,52.458923,High-income countries,2045,TRUE,22,2.2,52.433502,4.840000000000001,50.047607436237755
Sweden,2024,SWE,1.3484577,51.31793,High-income countries,2045,TRUE,21,2.1,52.458923,4.41,49.758823808902385
Switzerland,2001,CHE,2.8712173,30.747568,High-income countries,2050,TRUE,49,4.9,29.476492,24.010000000000005,29.284139720136622
Switzerland,2002,CHE,3.1799417,28.020714,High-income countries,2050,TRUE,48,4.8,30.747568,23.04,30.183859220211332
Switzerland,2003,CHE,3.2598717,27.866379,High-income countries,2050,TRUE,47,4.7,28.020714,22.090000000000003,28.324186075127365
Switzerland,2004,CHE,3.3662128,27.041227,High-income countries,2050,TRUE,46,4.6,27.866379,21.159999999999997,28.434362147026174
Switzerland,2005,CHE,3.7543254,26.139725,High-income countries,2050,TRUE,45,4.5,27.041227,20.25,27.66440058623312
Switzerland,2006,CHE,3.508772,25.216665,High-income countries,2050,TRUE,44,4.4,26.139725,19.360000000000003,27.21031772455476
Switzerland,2007,CHE,3.0558481,28.119028,High-income countries,2050,TRUE,43,4.3,25.216665,18.49,26.490747115423837
Switzerland,2008,CHE,2.99821,27.972147,High-income countries,2050,TRUE,42,4.2,28.119028,17.64,28.960436740734778
Switzerland,2009,CHE,2.9248538,28.183937,High-income countries,2050,TRUE,41,4.1,27.972147,16.81,29.141160143638963
Switzerland,2010,CHE,3.39137,27.969475,High-income countries,2050,TRUE,40,4,28.183937,16,29.243267023455097
Switzerland,2011,CHE,3.4192114,27.143543,High-income countries,2050,TRUE,39,3.9,27.969475,15.209999999999999,28.66593529941147
Switzerland,2012,CHE,3.1704097,30.448433,High-income countries,2050,TRUE,38,3.8,27.143543,14.44,28.538818096521478
Switzerland,2013,CHE,2.9553063,29.926266,High-income countries,2050,TRUE,37,3.7,30.448433,13.690000000000001,31.25276936287482
Switzerland,2014,CHE,2.6398401,31.115068,High-income countries,2050,TRUE,36,3.6,29.926266,12.96,30.499168373370924
Switzerland,2015,CHE,2.815196,32.12223,High-income countries,2050,TRUE,35,3.5,31.115068,12.25,31.390307203928863
Switzerland,2016,CHE,3.5024552,31.375622,High-income countries,2050,TRUE,34,3.4,32.12223,11.559999999999999,31.91229828709068
Switzerland,2017,CHE,3.3416457,31.292732,High-income countries,2050,TRUE,33,3.3,31.375622,10.889999999999999,31.427836218481925
Switzerland,2018,CHE,2.866194,31.434002,High-income countries,2050,TRUE,32,3.2,31.292732,10.240000000000002,31.754186134028465
Switzerland,2019,CHE,2.692362,32.558853,High-income countries,2050,TRUE,31,3.1,31.434002,9.610000000000001,31.627306893974552
Switzerland,2020,CHE,2.7303257,35.59849,High-income countries,2050,TRUE,30,3,32.558853,9,33.76678899166454
Switzerland,2021,CHE,2.726264,37.27572,High-income countries,2050,TRUE,29,2.9,35.59849,8.41,34.783079774472064
Switzerland,2022,CHE,2.5757332,31.095837,High-income countries,2050,TRUE,28,2.8,37.27572,7.839999999999999,36.0177462254162
Switzerland,2023,CHE,2.6192172,35.635983,High-income countries,2050,TRUE,27,2.7,31.095837,7.290000000000001,32.30478560224569
Switzerland,2024,CHE,2.287457,39.8679,High-income countries,2050,TRUE,26,2.6,35.635983,6.760000000000001,35.28964103997609
Thailand,1986,THA,77.57705,7.626494,,2065,TRUE,79,7.9,5.4067183,62.410000000000004,
Thailand,1987,THA,85.787056,4.8973794,Lower-middle-income countries,2065,TRUE,78,7.8,7.626494,60.839999999999996,6.257281717072998
Thailand,1988,THA,88.435715,4.0173526,Lower-middle-income countries,2065,TRUE,77,7.7,4.8973794,59.290000000000006,4.239973215911512
Thailand,1989,THA,85.18533,5.126223,Lower-middle-income countries,2065,TRUE,76,7.6,4.0173526,57.76,3.6134105060595303
Thailand,1990,THA,88.83509,3.877864,Lower-middle-income countries,2065,TRUE,75,7.5,5.126223,56.25,4.549036751056357
Thailand,1991,THA,90.951744,3.2356648,Lower-middle-income countries,2065,TRUE,74,7.4,3.877864,54.760000000000005,3.313279229454512
Thailand,1992,THA,92.67064,2.7242527,Lower-middle-income countries,2065,TRUE,73,7.3,3.2356648,53.29,2.7614782976328716
Thailand,1993,THA,94.24995,2.0918102,Lower-middle-income countries,2065,TRUE,72,7.2,2.7242527,51.84,2.3718056530029763
Thailand,1994,THA,93.735275,2.2775457,Lower-middle-income countries,2065,TRUE,71,7.1,2.0918102,50.41,1.8047860457343257
Thailand,1995,THA,91.55254,3.0560005,Lower-middle-income countries,2065,TRUE,70,7,2.2775457,49,2.1849287762704996
Thailand,1996,THA,91.46801,2.9783044,Lower-middle-income countries,2065,TRUE,69,6.9,3.0560005,47.61000000000001,2.4917426607937045
Thailand,1997,THA,92.06247,2.8067074,Lower-middle-income countries,2065,TRUE,68,6.8,2.9783044,46.239999999999995,2.6625725575976826
Thailand,1998,THA,93.970566,2.2404234,Lower-middle-income countries,2065,TRUE,67,6.7,2.8067074,44.89,2.544962114967695
Thailand,1999,THA,95.686905,1.5209678,Lower-middle-income countries,2065,TRUE,66,6.6,2.2404234,43.559999999999995,1.778826659781834
Thailand,2000,THA,93.27889,2.4320366,Lower-middle-income countries,2065,TRUE,65,6.5,1.5209678,42.25,1.7829646000766708
Thailand,2001,THA,93.27656,2.432144,Lower-middle-income countries,2065,TRUE,64,6.4,2.4320366,40.96000000000001,2.235756195781387
Thailand,2002,THA,92.511986,2.6618729,Lower-middle-income countries,2065,TRUE,63,6.3,2.432144,39.69,2.3293459237775043
Thailand,2003,THA,92.72037,2.5803251,Lower-middle-income countries,2065,TRUE,62,6.2,2.6618729,38.440000000000005,2.5844421348692768
Thailand,2004,THA,93.7646,2.2042708,Lower-middle-income countries,2065,TRUE,61,6.1,2.5803251,37.209999999999994,2.656836878230359
Thailand,2005,THA,94.22679,2.107552,Lower-middle-income countries,2065,TRUE,60,6,2.2042708,36,2.204479841884126
Thailand,2006,THA,92.70361,2.724441,Lower-middle-income countries,2065,TRUE,59,5.9,2.107552,34.81,2.4564994812440863
Thailand,2007,THA,92.68926,2.8317242,Lower-middle-income countries,2065,TRUE,58,5.8,2.724441,33.64,2.802878683410025
Thailand,2008,THA,93.722496,2.8623428,Lower-middle-income countries,2065,TRUE,57,5.7,2.8317242,32.49,3.158186849772447
Thailand,2009,THA,93.65319,2.9795134,Lower-middle-income countries,2065,TRUE,56,5.6,2.8623428,31.359999999999996,3.468156874483168
Thailand,2010,THA,94.43422,2.7503529,Upper-middle-income countries,2065,TRUE,55,5.5,2.9795134,30.25,3.142457198510571
Thailand,2011,THA,92.17221,3.4417028,Upper-middle-income countries,2065,TRUE,54,5.4,2.7503529,29.160000000000004,2.7816001995745196
Thailand,2012,THA,91.92116,3.781315,Upper-middle-income countries,2065,TRUE,53,5.3,3.4417028,28.09,3.7474520217056986
Thailand,2013,THA,92.49882,3.8004148,Upper-middle-income countries,2065,TRUE,52,5.2,3.781315,27.040000000000003,4.253966064567058
Thailand,2014,THA,91.82206,4.2395444,Upper-middle-income countries,2065,TRUE,51,5.1,3.8004148,26.009999999999998,3.927003309877641
Thailand,2015,THA,92.23416,4.201601,Upper-middle-income countries,2065,TRUE,50,5,4.2395444,25,4.258026858557381
Thailand,2016,THA,91.06328,4.617123,Upper-middle-income countries,2065,TRUE,49,4.9,4.201601,24.010000000000005,4.213365511235933
Thailand,2017,THA,88.89267,5.317632,Upper-middle-income countries,2065,TRUE,48,4.8,4.617123,23.04,4.763825527384783
Thailand,2018,THA,85.64357,6.378996,Upper-middle-income countries,2065,TRUE,47,4.7,5.317632,22.090000000000003,5.927899172898669
Thailand,2019,THA,85.13753,6.950582,Upper-middle-income countries,2065,TRUE,46,4.6,6.378996,21.159999999999997,6.497120534162956
Thailand,2020,THA,85.78876,6.9699163,Upper-middle-income countries,2065,TRUE,45,4.5,6.950582,20.25,8.180679352649237
Thailand,2021,THA,84.99093,7.034393,Upper-middle-income countries,2065,TRUE,44,4.4,6.9699163,19.360000000000003,7.105864658626604
Thailand,2022,THA,84.210236,7.247943,Upper-middle-income countries,2065,TRUE,43,4.3,7.034393,18.49,7.245168400565394
Thailand,2023,THA,84.37188,7.6081514,Upper-middle-income countries,2065,TRUE,42,4.2,7.247943,17.64,8.118570920446171
Thailand,2024,THA,85.14156,7.4027457,Upper-middle-income countries,2065,TRUE,41,4.1,7.6081514,16.81,7.992500620371809
Trinidad and Tobago,2001,TTO,99.46809,0.07363121,Upper-middle-income countries,2050,TRUE,49,4.9,0.053741634,24.010000000000005,-0.8447738867469301
Trinidad and Tobago,2002,TTO,99.46809,0.060162745,Upper-middle-income countries,2050,TRUE,48,4.8,0.07363121,23.04,-0.814136650532479
Trinidad and Tobago,2003,TTO,99.84472,0.027575735,Upper-middle-income countries,2050,TRUE,47,4.7,0.060162745,22.090000000000003,-0.7524431050969245
Trinidad and Tobago,2004,TTO,99.68896,0.046451278,Upper-middle-income countries,2050,TRUE,46,4.6,0.027575735,21.159999999999997,-0.5289953615631795
Trinidad and Tobago,2005,TTO,99.716309999999993,0.04065795,Upper-middle-income countries,2050,TRUE,45,4.5,0.046451278,20.25,-0.6567799428627357
Trinidad and Tobago,2006,TTO,99.58159,0.04126056,High-income countries,2050,TRUE,44,4.4,0.04065795,19.360000000000003,-0.32301630159441075
Trinidad and Tobago,2007,TTO,99.739586,0.030767666,High-income countries,2050,TRUE,43,4.3,0.04126056,18.49,-0.4386379477975755
Trinidad and Tobago,2008,TTO,99.741264,0.032934166,High-income countries,2050,TRUE,42,4.2,0.030767666,17.64,-0.0686851922646845
Trinidad and Tobago,2009,TTO,99.744896,0.032201733,High-income countries,2050,TRUE,41,4.1,0.032934166,16.81,0.2116165593841277
Trinidad and Tobago,2010,TTO,100,0.0049156994,High-income countries,2050,TRUE,40,4,0.032201733,16,0.18172406580051081
Trinidad and Tobago,2011,TTO,100,0.004953476,High-income countries,2050,TRUE,39,3.9,0.0049156994,15.209999999999999,-0.2583204830460897
Trinidad and Tobago,2012,TTO,100,0.0071049947,High-income countries,2050,TRUE,38,3.8,0.004953476,14.44,0.18386503540638977
Trinidad and Tobago,2013,TTO,100,0.0069684717,High-income countries,2050,TRUE,37,3.7,0.0071049947,13.690000000000001,0.502504979565277
Trinidad and Tobago,2014,TTO,100,0.0069252695,High-income countries,2050,TRUE,36,3.6,0.0069684717,12.96,0.09316951739729085
Trinidad and Tobago,2015,TTO,99.895515,0.0071448274000000004,High-income countries,2050,TRUE,35,3.5,0.0069252695,12.25,0.1572021389001783
Trinidad and Tobago,2016,TTO,99.89384,0.008027764,High-income countries,2050,TRUE,34,3.4,0.0071448274000000004,11.559999999999999,0.02304386965414551
Trinidad and Tobago,2017,TTO,99.89271,0.007551941,High-income countries,2050,TRUE,33,3.3,0.008027764,10.889999999999999,0.060226748852537426
Trinidad and Tobago,2018,TTO,99.89166,0.008018911,High-income countries,2050,TRUE,32,3.2,0.007551941,10.240000000000002,0.3992072917870271
Trinidad and Tobago,2019,TTO,99.891304,0.007931608,High-income countries,2050,TRUE,31,3.1,0.008018911,9.610000000000001,0.15406660779529524
Trinidad and Tobago,2020,TTO,99.89166,0.009120251,High-income countries,2050,TRUE,30,3,0.007931608,9,1.4885811273580654
Trinidad and Tobago,2021,TTO,99.89212,0.008899091,High-income countries,2050,TRUE,29,2.9,0.009120251,8.41,0.3202366865091424
Trinidad and Tobago,2022,TTO,99.89474,0.008880703,High-income countries,2050,TRUE,28,2.8,0.008899091,7.839999999999999,0.33401807823296714
Trinidad and Tobago,2023,TTO,99.89474,0.009318239,High-income countries,2050,TRUE,27,2.7,0.008880703,7.290000000000001,1.0677304545619482
Turkey,1986,TUR,69.980446,7.9112916,,2053,TRUE,67,6.7,8.7193775,44.89,
Turkey,1987,TUR,57.892944,10.896477,Lower-middle-income countries,2053,TRUE,66,6.6,7.9112916,43.559999999999995,9.681509389606754
Turkey,1988,TUR,39.60723,15.439831,Lower-middle-income countries,2053,TRUE,65,6.5,10.896477,42.25,13.827220879745846
